time_us,displacement_x_1.950m
58.63730213,0.00000000
58.84377151,0.00000000
59.05024088,0.00000000
59.25671025,0.00000000
59.46317963,0.00000000
59.66964900,0.00000000
59.87611838,0.00000000
60.08258775,0.00000000
60.28905712,0.00000000
60.49552650,0.00000000
60.70199587,-0.00000000
60.90846524,-0.00000000
61.11493462,-0.00000000
61.32140399,-0.00000000
61.52787337,-0.00000000
61.73434274,-0.00000000
61.94081211,-0.00000000
62.14728149,-0.00000000
62.35375086,-0.00000000
62.56022023,-0.00000000
62.76668961,-0.00000000
62.97315898,-0.00000000
63.17962836,-0.00000000
63.38609773,-0.00000000
63.59256710,-0.00000000
63.79903648,-0.00000000
64.00550585,-0.00000000
64.21197522,-0.00000000
64.41844460,-0.00000000
64.62491397,-0.00000000
64.83138334,-0.00000000
65.03785272,-0.00000000
65.24432209,-0.00000000
65.45079147,-0.00000000
65.65726084,-0.00000000
65.86373021,-0.00000000
66.07019959,0.00000000
66.27666896,0.00000000
66.48313833,0.00000000
66.68960771,0.00000000
66.89607708,0.00000000
67.10254646,0.00000000
67.30901583,0.00000000
67.51548520,0.00000000
67.72195458,0.00000000
67.92842395,0.00000000
68.13489332,0.00000000
68.34136270,0.00000000
68.54783207,0.00000000
68.75430145,0.00000000
68.96077082,0.00000000
69.16724019,0.00000000
69.37370957,0.00000000
69.58017894,0.00000000
69.78664831,0.00000000
69.99311769,0.00000000
70.19958706,0.00000000
70.40605643,0.00000000
70.61252581,0.00000000
70.81899518,0.00000000
71.02546456,0.00000000
71.23193393,-0.00000000
71.43840330,-0.00000000
71.64487268,-0.00000000
71.85134205,-0.00000000
72.05781142,-0.00000000
72.26428080,-0.00000000
72.47075017,-0.00000000
72.67721955,-0.00000000
72.88368892,-0.00000000
73.09015829,-0.00000000
73.29662767,-0.00000000
73.50309704,-0.00000000
73.70956641,-0.00000000
73.91603579,-0.00000000
74.12250516,-0.00000000
74.32897454,-0.00000000
74.53544391,-0.00000000
74.74191328,-0.00000000
74.94838266,-0.00000000
75.15485203,-0.00000000
75.36132140,-0.00000000
75.56779078,-0.00000000
75.77426015,-0.00000000
75.98072953,-0.00000000
76.18719890,0.00000000
76.39366827,0.00000000
76.60013765,0.00000000
76.80660702,0.00000000
77.01307639,0.00000000
77.21954577,0.00000000
77.42601514,0.00000000
77.63248451,0.00000000
77.83895389,0.00000000
78.04542326,0.00000000
78.25189264,0.00000000
78.45836201,0.00000000
78.66483138,0.00000000
78.87130076,0.00000000
79.07777013,0.00000000
79.28423950,0.00000000
79.49070888,0.00000000
79.69717825,0.00000000
79.90364763,0.00000000
80.11011700,0.00000000
80.31658637,0.00000000
80.52305575,0.00000000
80.72952512,0.00000000
80.93599449,0.00000000
81.14246387,0.00000000
81.34893324,-0.00000000
81.55540262,-0.00000000
81.76187199,-0.00000000
81.96834136,-0.00000000
82.17481074,-0.00000000
82.38128011,-0.00000000
82.58774948,-0.00000000
82.79421886,-0.00000000
83.00068823,-0.00000000
83.20715760,-0.00000000
83.41362698,-0.00000000
83.62009635,-0.00000000
83.82656573,-0.00000000
84.03303510,-0.00000000
84.23950447,-0.00000000
84.44597385,-0.00000000
84.65244322,-0.00000000
84.85891259,-0.00000000
85.06538197,-0.00000000
85.27185134,-0.00000000
85.47832072,-0.00000000
85.68479009,-0.00000000
85.89125946,-0.00000000
86.09772884,-0.00000000
86.30419821,-0.00000000
86.51066758,0.00000000
86.71713696,0.00000000
86.92360633,0.00000000
87.13007571,0.00000000
87.33654508,0.00000000
87.54301445,0.00000000
87.74948383,0.00000000
87.95595320,0.00000000
88.16242257,0.00000000
88.36889195,0.00000000
88.57536132,0.00000000
88.78183070,0.00000000
88.98830007,0.00000000
89.19476944,0.00000000
89.40123882,0.00000000
89.60770819,0.00000000
89.81417756,0.00000000
90.02064694,0.00000000
90.22711631,0.00000000
90.43358568,0.00000000
90.64005506,0.00000000
90.84652443,0.00000000
91.05299381,0.00000000
91.25946318,0.00000000
91.46593255,0.00000000
91.67240193,-0.00000000
91.87887130,-0.00000000
92.08534067,-0.00000000
92.29181005,-0.00000000
92.49827942,-0.00000000
92.70474880,-0.00000000
92.91121817,-0.00000000
93.11768754,-0.00000000
93.32415692,-0.00000000
93.53062629,-0.00000000
93.73709566,-0.00000000
93.94356504,-0.00000000
94.15003441,-0.00000000
94.35650379,-0.00000000
94.56297316,-0.00000000
94.76944253,-0.00000000
94.97591191,-0.00000000
95.18238128,-0.00000000
95.38885065,-0.00000000
95.59532003,-0.00000000
95.80178940,-0.00000000
96.00825877,-0.00000000
96.21472815,-0.00000000
96.42119752,-0.00000000
96.62766690,-0.00000000
96.83413627,-0.00000000
97.04060564,-0.00000000
97.24707502,-0.00000000
97.45354439,-0.00000000
97.66001376,0.00000000
97.86648314,0.00000000
98.07295251,0.00000000
98.27942189,0.00000000
98.48589126,0.00000000
98.69236063,0.00000000
98.89883001,0.00000000
99.10529938,0.00000000
99.31176875,0.00000000
99.51823813,0.00000000
99.72470750,0.00000000
99.93117688,0.00000000
100.13764625,0.00000000
100.34411562,0.00000000
100.55058500,0.00000000
100.75705437,0.00000000
100.96352374,0.00000000
101.16999312,0.00000000
101.37646249,0.00000000
101.58293187,0.00000000
101.78940124,0.00000000
101.99587061,0.00000000
102.20233999,0.00000000
102.40880936,0.00000000
102.61527873,0.00000000
102.82174811,0.00000000
103.02821748,0.00000000
103.23468685,-0.00000000
103.44115623,-0.00000000
103.64762560,-0.00000000
103.85409498,-0.00000000
104.06056435,-0.00000000
104.26703372,-0.00000000
104.47350310,-0.00000000
104.67997247,-0.00000000
104.88644184,-0.00000000
105.09291122,-0.00000000
105.29938059,-0.00000000
105.50584997,-0.00000000
105.71231934,-0.00000000
105.91878871,-0.00000000
106.12525809,-0.00000000
106.33172746,-0.00000000
106.53819683,-0.00000000
106.74466621,-0.00000000
106.95113558,-0.00000000
107.15760496,-0.00000000
107.36407433,-0.00000000
107.57054370,-0.00000000
107.77701308,-0.00000000
107.98348245,-0.00000000
108.18995182,-0.00000000
108.39642120,0.00000000
108.60289057,0.00000000
108.80935994,0.00000000
109.01582932,0.00000000
109.22229869,0.00000000
109.42876807,0.00000000
109.63523744,0.00000000
109.84170681,0.00000000
110.04817619,0.00000000
110.25464556,0.00000000
110.46111493,0.00000000
110.66758431,0.00000000
110.87405368,0.00000000
111.08052306,0.00000000
111.28699243,0.00000000
111.49346180,0.00000000
111.69993118,0.00000000
111.90640055,0.00000000
112.11286992,0.00000000
112.31933930,0.00000000
112.52580867,0.00000000
112.73227805,0.00000000
112.93874742,0.00000000
113.14521679,0.00000000
113.35168617,0.00000000
113.55815554,-0.00000000
113.76462491,-0.00000000
113.97109429,-0.00000000
114.17756366,-0.00000000
114.38403304,-0.00000000
114.59050241,-0.00000000
114.79697178,-0.00000000
115.00344116,-0.00000000
115.20991053,-0.00000000
115.41637990,-0.00000000
115.62284928,-0.00000000
115.82931865,-0.00000000
116.03578802,-0.00000000
116.24225740,-0.00000000
116.44872677,-0.00000000
116.65519615,-0.00000000
116.86166552,-0.00000000
117.06813489,-0.00000000
117.27460427,-0.00000000
117.48107364,-0.00000000
117.68754301,-0.00000000
117.89401239,-0.00000000
118.10048176,-0.00000000
118.30695114,-0.00000000
118.51342051,-0.00000000
118.71988988,0.00000000
118.92635926,0.00000000
119.13282863,0.00000000
119.33929800,0.00000000
119.54576738,0.00000000
119.75223675,0.00000000
119.95870613,0.00000000
120.16517550,0.00000000
120.37164487,0.00000000
120.57811425,0.00000000
120.78458362,0.00000000
120.99105299,0.00000000
121.19752237,0.00000000
121.40399174,0.00000000
121.61046111,0.00000000
121.81693049,0.00000000
122.02339986,0.00000000
122.22986924,0.00000000
122.43633861,0.00000000
122.64280798,0.00000000
122.84927736,0.00000000
123.05574673,0.00000000
123.26221610,0.00000000
123.46868548,0.00000000
123.67515485,0.00000000
123.88162423,-0.00000000
124.08809360,-0.00000000
124.29456297,-0.00000000
124.50103235,-0.00000000
124.70750172,-0.00000000
124.91397109,-0.00000000
125.12044047,-0.00000000
125.32690984,-0.00000000
125.53337922,-0.00000000
125.73984859,-0.00000000
125.94631796,-0.00000000
126.15278734,-0.00000000
126.35925671,-0.00000000
126.56572608,-0.00000000
126.77219546,-0.00000000
126.97866483,-0.00000000
127.18513421,-0.00000000
127.39160358,-0.00000000
127.59807295,-0.00000000
127.80454233,-0.00000000
128.01101170,-0.00000000
128.21748107,-0.00000000
128.42395045,-0.00000000
128.63041982,-0.00000000
128.83688919,-0.00000000
129.04335857,-0.00000000
129.24982794,0.00000000
129.45629732,0.00000000
129.66276669,0.00000000
129.86923606,0.00000000
130.07570544,0.00000000
130.28217481,0.00000000
130.48864418,0.00000000
130.69511356,0.00000000
130.90158293,0.00000000
131.10805231,0.00000000
131.31452168,0.00000000
131.52099105,0.00000000
131.72746043,0.00000000
131.93392980,0.00000000
132.14039917,0.00000000
132.34686855,0.00000000
132.55333792,0.00000000
132.75980730,0.00000000
132.96627667,0.00000000
133.17274604,0.00000000
133.37921542,0.00000000
133.58568479,0.00000000
133.79215416,0.00000000
133.99862354,-0.00000000
134.20509291,-0.00000000
134.41156228,-0.00000000
134.61803166,-0.00000000
134.82450103,-0.00000000
135.03097041,-0.00000000
135.23743978,-0.00000000
135.44390915,-0.00000000
135.65037853,-0.00000000
135.85684790,-0.00000000
136.06331727,-0.00000000
136.26978665,-0.00000000
136.47625602,-0.00000000
136.68272540,-0.00000000
136.88919477,-0.00000000
137.09566414,-0.00000000
137.30213352,-0.00000000
137.50860289,-0.00000000
137.71507226,-0.00000000
137.92154164,-0.00000000
138.12801101,0.00000000
138.33448039,0.00000000
138.54094976,0.00000000
138.74741913,0.00000000
138.95388851,0.00000000
139.16035788,0.00000000
139.36682725,0.00000000
139.57329663,0.00000000
139.77976600,0.00000000
139.98623538,0.00000000
140.19270475,0.00000000
140.39917412,0.00000000
140.60564350,0.00000000
140.81211287,0.00000000
141.01858224,0.00000000
141.22505162,0.00000000
141.43152099,0.00000000
141.63799036,0.00000000
141.84445974,0.00000000
142.05092911,0.00000000
142.25739849,0.00000000
142.46386786,-0.00000000
142.67033723,-0.00000000
142.87680661,-0.00000000
143.08327598,-0.00000000
143.28974535,-0.00000000
143.49621473,-0.00000000
143.70268410,-0.00000000
143.90915348,-0.00000000
144.11562285,-0.00000000
144.32209222,-0.00000000
144.52856160,-0.00000000
144.73503097,-0.00000000
144.94150034,-0.00000000
145.14796972,-0.00000000
145.35443909,-0.00000000
145.56090847,-0.00000000
145.76737784,-0.00000000
145.97384721,-0.00000000
146.18031659,-0.00000000
146.38678596,-0.00000000
146.59325533,-0.00000000
146.79972471,-0.00000000
147.00619408,0.00000000
147.21266345,0.00000000
147.41913283,0.00000000
147.62560220,0.00000000
147.83207158,0.00000000
148.03854095,0.00000000
148.24501032,0.00000000
148.45147970,0.00000000
148.65794907,0.00000000
148.86441844,0.00000000
149.07088782,0.00000000
149.27735719,0.00000000
149.48382657,0.00000000
149.69029594,0.00000000
149.89676531,0.00000000
150.10323469,0.00000000
150.30970406,0.00000000
150.51617343,0.00000000
150.72264281,0.00000000
150.92911218,0.00000000
151.13558156,0.00000000
151.34205093,-0.00000000
151.54852030,-0.00000000
151.75498968,-0.00000000
151.96145905,-0.00000000
152.16792842,-0.00000000
152.37439780,-0.00000000
152.58086717,-0.00000000
152.78733655,-0.00000000
152.99380592,-0.00000000
153.20027529,-0.00000000
153.40674467,-0.00000000
153.61321404,-0.00000000
153.81968341,-0.00000000
154.02615279,-0.00000000
154.23262216,-0.00000000
154.43909153,-0.00000000
154.64556091,-0.00000000
154.85203028,0.00000000
155.05849966,0.00000000
155.26496903,0.00000000
155.47143840,0.00000000
155.67790778,0.00000000
155.88437715,0.00000000
156.09084652,0.00000000
156.29731590,0.00000000
156.50378527,0.00000000
156.71025465,0.00000000
156.91672402,0.00000000
157.12319339,0.00000000
157.32966277,0.00000000
157.53613214,0.00000000
157.74260151,0.00000000
157.94907089,0.00000000
158.15554026,0.00000000
158.36200964,0.00000000
158.56847901,0.00000000
158.77494838,-0.00000000
158.98141776,-0.00000000
159.18788713,-0.00000000
159.39435650,-0.00000000
159.60082588,-0.00000000
159.80729525,-0.00000000
160.01376462,-0.00000000
160.22023400,-0.00000000
160.42670337,-0.00000000
160.63317275,-0.00000000
160.83964212,-0.00000000
161.04611149,-0.00000000
161.25258087,-0.00000000
161.45905024,-0.00000000
161.66551961,-0.00000000
161.87198899,-0.00000000
162.07845836,-0.00000000
162.28492774,-0.00000000
162.49139711,-0.00000000
162.69786648,-0.00000000
162.90433586,-0.00000000
163.11080523,-0.00000000
163.31727460,-0.00000000
163.52374398,0.00000000
163.73021335,0.00000000
163.93668273,0.00000000
164.14315210,0.00000000
164.34962147,0.00000000
164.55609085,0.00000000
164.76256022,0.00000000
164.96902959,0.00000000
165.17549897,0.00000000
165.38196834,0.00000000
165.58843772,0.00000000
165.79490709,0.00000000
166.00137646,0.00000000
166.20784584,0.00000000
166.41431521,0.00000000
166.62078458,0.00000000
166.82725396,0.00000000
167.03372333,0.00000000
167.24019270,0.00000000
167.44666208,0.00000000
167.65313145,0.00000000
167.85960083,0.00000000
168.06607020,0.00000000
168.27253957,-0.00000000
168.47900895,-0.00000000
168.68547832,-0.00000000
168.89194769,-0.00000000
169.09841707,-0.00000000
169.30488644,-0.00000000
169.51135582,-0.00000000
169.71782519,-0.00000000
169.92429456,-0.00000000
170.13076394,-0.00000000
170.33723331,-0.00000000
170.54370268,-0.00000000
170.75017206,-0.00000000
170.95664143,-0.00000000
171.16311081,-0.00000000
171.36958018,-0.00000000
171.57604955,-0.00000000
171.78251893,-0.00000000
171.98898830,-0.00000000
172.19545767,-0.00000000
172.40192705,-0.00000000
172.60839642,-0.00000000
172.81486579,-0.00000000
173.02133517,-0.00000000
173.22780454,-0.00000000
173.43427392,0.00000000
173.64074329,0.00000000
173.84721266,0.00000000
174.05368204,0.00000000
174.26015141,0.00000000
174.46662078,0.00000000
174.67309016,0.00000000
174.87955953,0.00000000
175.08602891,0.00000000
175.29249828,0.00000000
175.49896765,0.00000000
175.70543703,0.00000000
175.91190640,0.00000000
176.11837577,0.00000000
176.32484515,0.00000000
176.53131452,0.00000000
176.73778390,0.00000000
176.94425327,0.00000000
177.15072264,0.00000000
177.35719202,0.00000000
177.56366139,0.00000000
177.77013076,0.00000000
177.97660014,0.00000000
178.18306951,0.00000000
178.38953889,0.00000000
178.59600826,-0.00000000
178.80247763,-0.00000000
179.00894701,-0.00000000
179.21541638,-0.00000000
179.42188575,-0.00000000
179.62835513,-0.00000000
179.83482450,-0.00000000
180.04129387,-0.00000000
180.24776325,-0.00000000
180.45423262,-0.00000000
180.66070200,-0.00000000
180.86717137,-0.00000000
181.07364074,-0.00000000
181.28011012,-0.00000000
181.48657949,-0.00000000
181.69304886,-0.00000000
181.89951824,-0.00000000
182.10598761,-0.00000000
182.31245699,-0.00000000
182.51892636,-0.00000000
182.72539573,-0.00000000
182.93186511,-0.00000000
183.13833448,-0.00000000
183.34480385,-0.00000000
183.55127323,-0.00000000
183.75774260,-0.00000000
183.96421198,0.00000000
184.17068135,0.00000000
184.37715072,0.00000000
184.58362010,0.00000000
184.79008947,0.00000000
184.99655884,0.00000000
185.20302822,0.00000000
185.40949759,0.00000000
185.61596696,0.00000000
185.82243634,0.00000000
186.02890571,0.00000000
186.23537509,0.00000000
186.44184446,0.00000000
186.64831383,0.00000000
186.85478321,0.00000000
187.06125258,0.00000000
187.26772195,0.00000000
187.47419133,0.00000000
187.68066070,0.00000000
187.88713008,0.00000000
188.09359945,0.00000000
188.30006882,0.00000000
188.50653820,0.00000000
188.71300757,0.00000000
188.91947694,0.00000000
189.12594632,0.00000000
189.33241569,0.00000000
189.53888507,0.00000000
189.74535444,0.00000000
189.95182381,-0.00000000
190.15829319,-0.00000000
190.36476256,-0.00000000
190.57123193,-0.00000000
190.77770131,-0.00000000
190.98417068,-0.00000000
191.19064006,-0.00000000
191.39710943,-0.00000000
191.60357880,-0.00000000
191.81004818,-0.00000000
192.01651755,-0.00000000
192.22298692,-0.00000000
192.42945630,-0.00000000
192.63592567,-0.00000000
192.84239504,-0.00000000
193.04886442,-0.00000000
193.25533379,-0.00000000
193.46180317,-0.00000000
193.66827254,-0.00000000
193.87474191,-0.00000000
194.08121129,-0.00000000
194.28768066,-0.00000000
194.49415003,-0.00000000
194.70061941,-0.00000000
194.90708878,-0.00000000
195.11355816,-0.00000000
195.32002753,-0.00000000
195.52649690,-0.00000000
195.73296628,-0.00000000
195.93943565,0.00000000
196.14590502,0.00000000
196.35237440,0.00000000
196.55884377,0.00000000
196.76531315,0.00000000
196.97178252,0.00000000
197.17825189,0.00000000
197.38472127,0.00000000
197.59119064,0.00000000
197.79766001,0.00000000
198.00412939,0.00000000
198.21059876,0.00000000
198.41706813,0.00000000
198.62353751,0.00000000
198.83000688,0.00000000
199.03647626,0.00000000
199.24294563,0.00000000
199.44941500,0.00000000
199.65588438,0.00000000
199.86235375,0.00000000
200.06882312,0.00000000
200.27529250,0.00000000
200.48176187,0.00000000
200.68823125,0.00000000
200.89470062,0.00000000
201.10116999,0.00000000
201.30763937,0.00000000
201.51410874,0.00000000
201.72057811,0.00000000
201.92704749,0.00000000
202.13351686,-0.00000000
202.33998624,-0.00000000
202.54645561,-0.00000000
202.75292498,-0.00000000
202.95939436,-0.00000000
203.16586373,-0.00000000
203.37233310,-0.00000000
203.57880248,-0.00000000
203.78527185,-0.00000000
203.99174123,-0.00000000
204.19821060,-0.00000000
204.40467997,-0.00000000
204.61114935,-0.00000000
204.81761872,-0.00000000
205.02408809,-0.00000000
205.23055747,-0.00000000
205.43702684,-0.00000000
205.64349621,-0.00000000
205.84996559,-0.00000000
206.05643496,-0.00000000
206.26290434,-0.00000000
206.46937371,-0.00000000
206.67584308,-0.00000000
206.88231246,-0.00000000
207.08878183,-0.00000000
207.29525120,-0.00000000
207.50172058,-0.00000000
207.70818995,-0.00000000
207.91465933,-0.00000000
208.12112870,-0.00000000
208.32759807,-0.00000000
208.53406745,-0.00000000
208.74053682,-0.00000000
208.94700619,-0.00000000
209.15347557,0.00000000
209.35994494,0.00000000
209.56641432,0.00000000
209.77288369,0.00000000
209.97935306,0.00000000
210.18582244,0.00000000
210.39229181,0.00000000
210.59876118,0.00000000
210.80523056,0.00000000
211.01169993,0.00000000
211.21816930,0.00000000
211.42463868,0.00000000
211.63110805,0.00000000
211.83757743,0.00000000
212.04404680,0.00000000
212.25051617,0.00000000
212.45698555,0.00000000
212.66345492,0.00000000
212.86992429,0.00000000
213.07639367,0.00000000
213.28286304,0.00000000
213.48933242,0.00000000
213.69580179,0.00000000
213.90227116,0.00000000
214.10874054,0.00000000
214.31520991,0.00000000
214.52167928,0.00000000
214.72814866,0.00000000
214.93461803,0.00000000
215.14108741,0.00000000
215.34755678,0.00000000
215.55402615,0.00000000
215.76049553,0.00000000
215.96696490,0.00000000
216.17343427,0.00000000
216.37990365,0.00000000
216.58637302,0.00000000
216.79284240,0.00000000
216.99931177,-0.00000000
217.20578114,-0.00000000
217.41225052,-0.00000000
217.61871989,-0.00000000
217.82518926,-0.00000000
218.03165864,-0.00000000
218.23812801,-0.00000000
218.44459738,-0.00000000
218.65106676,-0.00000000
218.85753613,-0.00000000
219.06400551,-0.00000000
219.27047488,-0.00000000
219.47694425,-0.00000000
219.68341363,-0.00000000
219.88988300,-0.00000000
220.09635237,-0.00000000
220.30282175,-0.00000000
220.50929112,-0.00000000
220.71576050,-0.00000000
220.92222987,-0.00000000
221.12869924,-0.00000000
221.33516862,-0.00000000
221.54163799,-0.00000000
221.74810736,-0.00000000
221.95457674,-0.00000000
222.16104611,-0.00000000
222.36751549,-0.00000000
222.57398486,-0.00000000
222.78045423,-0.00000000
222.98692361,-0.00000000
223.19339298,-0.00000000
223.39986235,-0.00000000
223.60633173,-0.00000000
223.81280110,-0.00000000
224.01927047,-0.00000000
224.22573985,-0.00000000
224.43220922,-0.00000000
224.63867860,-0.00000000
224.84514797,-0.00000000
225.05161734,-0.00000000
225.25808672,-0.00000000
225.46455609,-0.00000000
225.67102546,-0.00000000
225.87749484,0.00000000
226.08396421,0.00000000
226.29043359,0.00000000
226.49690296,0.00000000
226.70337233,0.00000000
226.90984171,0.00000000
227.11631108,0.00000000
227.32278045,0.00000000
227.52924983,0.00000000
227.73571920,0.00000000
227.94218858,0.00000000
228.14865795,0.00000000
228.35512732,0.00000000
228.56159670,0.00000000
228.76806607,0.00000000
228.97453544,0.00000000
229.18100482,0.00000000
229.38747419,0.00000000
229.59394357,0.00000000
229.80041294,0.00000000
230.00688231,0.00000000
230.21335169,0.00000000
230.41982106,0.00000000
230.62629043,0.00000000
230.83275981,0.00000000
231.03922918,0.00000000
231.24569855,0.00000000
231.45216793,0.00000000
231.65863730,0.00000000
231.86510668,0.00000000
